,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,date
4216,Summer,14,0,Wednesday,1,Best,0.8,0.697,0.31,0.194,50,138,188,2011-06-29
4217,Summer,15,0,Wednesday,1,Best,0.82,0.7121,0.3,0.1642,43,146,189,2011-06-29
4218,Summer,16,0,Wednesday,1,Best,0.82,0.7121,0.3,0.4179,60,268,328,2011-06-29
4219,Summer,17,0,Wednesday,1,Best,0.82,0.7121,0.26,0.4179,78,492,570,2011-06-29
4220,Summer,18,0,Wednesday,1,Best,0.8,0.697,0.29,0.2985,78,510,588,2011-06-29
4221,Summer,19,0,Wednesday,1,Best,0.76,0.6667,0.35,0.3881,60,341,401,2011-06-29
4222,Summer,20,0,Wednesday,1,Best,0.74,0.6515,0.37,0.2985,69,264,333,2011-06-29
4223,Summer,21,0,Wednesday,1,Best,0.72,0.6515,0.39,0.2239,26,195,221,2011-06-29
4224,Summer,22,0,Wednesday,1,Best,0.7,0.6364,0.42,0.194,32,151,183,2011-06-29
4225,Summer,23,0,Wednesday,1,Best,0.68,0.6364,0.47,0.194,32,97,129,2011-06-29
4226,Summer,0,0,Thursday,1,Best,0.66,0.6212,0.5,0.1642,15,39,54,2011-06-30
4227,Summer,1,0,Thursday,1,Best,0.64,0.6212,0.53,0.1343,13,19,32,2011-06-30
4228,Summer,2,0,Thursday,1,Best,0.62,0.6212,0.57,0.1343,2,6,8,2011-06-30
4229,Summer,3,0,Thursday,1,Best,0.6,0.6061,0.6,0.1642,2,7,9,2011-06-30
4230,Summer,4,0,Thursday,1,Best,0.58,0.5455,0.64,0.1343,2,4,6,2011-06-30
4231,Summer,5,0,Thursday,1,Best,0.58,0.5455,0.64,0.2537,1,24,25,2011-06-30
4232,Summer,6,0,Thursday,1,Best,0.6,0.6061,0.64,0.2537,4,119,123,2011-06-30
4233,Summer,7,0,Thursday,1,Best,0.62,0.6061,0.61,0.2239,29,291,320,2011-06-30
4234,Summer,8,0,Thursday,1,Best,0.68,0.6364,0.47,0.2239,44,511,555,2011-06-30
4235,Summer,9,0,Thursday,1,Best,0.7,0.6364,0.42,0.2239,33,227,260,2011-06-30
4236,Summer,10,0,Thursday,1,Best,0.72,0.6515,0.42,0.194,35,97,132,2011-06-30
4237,Summer,11,0,Thursday,1,Best,0.74,0.6515,0.37,0.1343,47,122,169,2011-06-30
4238,Summer,12,0,Thursday,1,Best,0.76,0.6667,0.35,0.1642,50,183,233,2011-06-30
4239,Summer,13,0,Thursday,1,Best,0.76,0.6667,0.33,0.194,70,162,232,2011-06-30
4240,Summer,14,0,Thursday,1,Best,0.78,0.6818,0.31,0.194,46,117,163,2011-06-30
4241,Summer,15,0,Thursday,1,Best,0.78,0.6667,0.25,0.2537,64,176,240,2011-06-30
4242,Summer,16,0,Thursday,1,Best,0.8,0.697,0.26,0.1343,63,260,323,2011-06-30
4243,Summer,17,0,Thursday,1,Best,0.78,0.6818,0.27,0.3582,98,496,594,2011-06-30
4244,Summer,18,0,Thursday,1,Best,0.76,0.6667,0.29,0.2537,114,472,586,2011-06-30
4245,Summer,19,0,Thursday,1,Best,0.74,0.6515,0.33,0.194,89,366,455,2011-06-30
4246,Summer,20,0,Thursday,1,Best,0.74,0.6515,0.33,0.194,55,285,340,2011-06-30
4247,Summer,21,0,Thursday,1,Best,0.72,0.6515,0.37,0.1045,81,242,323,2011-06-30
4248,Summer,22,0,Thursday,1,Best,0.7,0.6364,0.42,0.1642,43,164,207,2011-06-30
4249,Summer,23,0,Thursday,1,Best,0.66,0.6212,0.5,0.0,27,99,126,2011-06-30
4250,Summer,0,0,Friday,1,Best,0.66,0.6212,0.5,0.0,20,48,68,2011-07-01
4251,Summer,1,0,Friday,1,Best,0.66,0.6212,0.5,0.0,15,16,31,2011-07-01
4252,Summer,2,0,Friday,1,Best,0.62,0.6061,0.69,0.0,6,7,13,2011-07-01
4253,Summer,3,0,Friday,1,Best,0.64,0.6212,0.53,0.0,5,6,11,2011-07-01
4254,Summer,4,0,Friday,1,Best,0.62,0.6212,0.57,0.0,1,5,6,2011-07-01
4255,Summer,5,0,Friday,1,Best,0.6,0.6061,0.64,0.1343,3,27,30,2011-07-01
4256,Summer,6,0,Friday,1,Best,0.62,0.6061,0.61,0.1343,11,97,108,2011-07-01
4257,Summer,7,0,Friday,1,Best,0.66,0.6212,0.54,0.1045,25,218,243,2011-07-01
4258,Summer,8,0,Friday,1,Best,0.7,0.6364,0.42,0.1642,39,453,492,2011-07-01
4259,Summer,9,0,Friday,1,Best,0.74,0.6515,0.35,0.1642,58,202,260,2011-07-01
4260,Summer,10,0,Friday,1,Best,0.76,0.6667,0.33,0.1642,61,109,170,2011-07-01
4261,Summer,11,0,Friday,1,Best,0.8,0.697,0.26,0.0,68,146,214,2011-07-01
4262,Summer,12,0,Friday,1,Best,0.8,0.697,0.26,0.0,83,180,263,2011-07-01
4263,Summer,13,0,Friday,1,Best,0.8,0.6818,0.24,0.0,83,209,292,2011-07-01
4264,Summer,14,0,Friday,1,Best,0.82,0.697,0.23,0.194,78,225,303,2011-07-01
4265,Summer,15,0,Friday,1,Best,0.82,0.697,0.21,0.2537,82,299,381,2011-07-01
4266,Summer,16,0,Friday,1,Best,0.82,0.697,0.17,0.0,85,342,427,2011-07-01
4267,Summer,17,0,Friday,1,Best,0.82,0.697,0.21,0.194,99,362,461,2011-07-01
4268,Summer,18,0,Friday,1,Best,0.8,0.6818,0.24,0.2537,98,324,422,2011-07-01
4269,Summer,19,0,Friday,1,Best,0.78,0.6667,0.25,0.194,80,238,318,2011-07-01
4270,Summer,20,0,Friday,1,Best,0.72,0.6515,0.42,0.2239,84,185,269,2011-07-01
4271,Summer,21,0,Friday,1,Best,0.7,0.6364,0.45,0.194,69,149,218,2011-07-01
4272,Summer,22,0,Friday,1,Best,0.7,0.6364,0.42,0.0,49,173,222,2011-07-01
4273,Summer,23,0,Friday,1,Best,0.68,0.6364,0.47,0.0896,44,96,140,2011-07-01
4274,Summer,0,0,Saturday,0,Best,0.68,0.6364,0.47,0.0896,31,84,115,2011-07-02
4275,Summer,1,0,Saturday,0,Best,0.66,0.6212,0.54,0.0,20,58,78,2011-07-02
4276,Summer,2,0,Saturday,0,Best,0.64,0.6212,0.53,0.0,9,43,52,2011-07-02
4277,Summer,3,0,Saturday,0,Best,0.64,0.6212,0.53,0.0,5,21,26,2011-07-02
4278,Summer,4,0,Saturday,0,Best,0.62,0.6061,0.61,0.0,3,8,11,2011-07-02
4279,Summer,5,0,Saturday,0,Best,0.58,0.5455,0.73,0.1045,1,13,14,2011-07-02
4280,Summer,6,0,Saturday,0,Best,0.62,0.6061,0.69,0.1045,11,21,32,2011-07-02
4281,Summer,7,0,Saturday,0,Best,0.64,0.6061,0.65,0.0,10,35,45,2011-07-02
4282,Summer,8,0,Saturday,0,Best,0.68,0.6364,0.57,0.0,38,94,132,2011-07-02
4283,Summer,9,0,Saturday,0,Best,0.74,0.6667,0.51,0.0896,55,124,179,2011-07-02
4284,Summer,10,0,Saturday,0,Best,0.8,0.7121,0.36,0.0,103,168,271,2011-07-02
4285,Summer,11,0,Saturday,0,Best,0.8,0.7121,0.36,0.0896,144,213,357,2011-07-02
4286,Summer,12,0,Saturday,0,Best,0.82,0.7121,0.3,0.1343,142,232,374,2011-07-02
4287,Summer,13,0,Saturday,0,Best,0.82,0.7121,0.3,0.1045,178,226,404,2011-07-02
4288,Summer,14,0,Saturday,0,Best,0.84,0.7121,0.2,0.0,177,215,392,2011-07-02
4289,Summer,15,0,Saturday,0,Best,0.86,0.7273,0.19,0.1642,168,163,331,2011-07-02
4290,Summer,16,0,Saturday,0,Best,0.88,0.7424,0.22,0.2239,206,192,398,2011-07-02
4291,Summer,17,0,Saturday,0,Best,0.84,0.7273,0.3,0.2239,179,170,349,2011-07-02
4292,Summer,18,0,Saturday,0,Best,0.82,0.7121,0.3,0.2836,193,190,383,2011-07-02
4293,Summer,19,0,Saturday,0,Best,0.8,0.697,0.33,0.2239,156,149,305,2011-07-02
4294,Summer,20,0,Saturday,0,Best,0.76,0.6818,0.45,0.2836,136,148,284,2011-07-02
4295,Summer,21,0,Saturday,0,Best,0.74,0.6667,0.48,0.194,95,137,232,2011-07-02
4296,Summer,22,0,Saturday,0,Best,0.72,0.6667,0.51,0.1642,78,123,201,2011-07-02
4297,Summer,23,0,Saturday,0,Best,0.72,0.6667,0.54,0.2836,66,88,154,2011-07-02
4298,Summer,0,0,Sunday,0,Best,0.7,0.6515,0.58,0.2239,47,97,144,2011-07-03
4299,Summer,1,0,Sunday,0,Okay,0.7,0.6515,0.61,0.1642,23,55,78,2011-07-03
4300,Summer,2,0,Sunday,0,Best,0.7,0.6515,0.58,0.194,19,50,69,2011-07-03
4301,Summer,3,0,Sunday,0,Bad,0.68,0.6364,0.65,0.0896,8,25,33,2011-07-03
4302,Summer,4,0,Sunday,0,Bad,0.68,0.6364,0.65,0.0896,3,2,5,2011-07-03
4303,Summer,5,0,Sunday,0,Bad,0.62,0.5758,0.83,0.194,0,1,1,2011-07-03
4304,Summer,6,0,Sunday,0,Okay,0.62,0.5455,0.94,0.0896,0,3,3,2011-07-03
4305,Summer,7,0,Sunday,0,Okay,0.64,0.5758,0.89,0.194,3,22,25,2011-07-03
4306,Summer,8,0,Sunday,0,Best,0.68,0.6364,0.79,0.2239,39,53,92,2011-07-03
4307,Summer,9,0,Sunday,0,Best,0.7,0.6667,0.74,0.2537,82,99,181,2011-07-03
4308,Summer,10,0,Sunday,0,Best,0.74,0.697,0.66,0.1642,131,133,264,2011-07-03
4309,Summer,11,0,Sunday,0,Best,0.76,0.7121,0.62,0.1045,215,175,390,2011-07-03
4310,Summer,12,0,Sunday,0,Best,0.8,0.7576,0.55,0.1045,198,206,404,2011-07-03
4311,Summer,13,0,Sunday,0,Best,0.8,0.7727,0.59,0.2239,248,173,421,2011-07-03
4312,Summer,14,0,Sunday,0,Best,0.82,0.7879,0.56,0.2537,225,150,375,2011-07-03
4313,Summer,15,0,Sunday,0,Best,0.84,0.803,0.53,0.2985,194,182,376,2011-07-03
4314,Summer,16,0,Sunday,0,Best,0.84,0.803,0.53,0.2985,195,219,414,2011-07-03
4315,Summer,17,0,Sunday,0,Bad,0.8,0.7424,0.49,0.8507,181,177,358,2011-07-03
4316,Summer,18,0,Sunday,0,Bad,0.8,0.7424,0.49,0.8507,74,107,181,2011-07-03
4317,Summer,19,0,Sunday,0,Okay,0.66,0.6061,0.83,0.194,100,83,183,2011-07-03
4318,Summer,20,0,Sunday,0,Bad,0.66,0.6061,0.83,0.0,83,93,176,2011-07-03
4319,Summer,21,0,Sunday,0,Okay,0.66,0.6061,0.83,0.1642,75,92,167,2011-07-03
4320,Summer,22,0,Sunday,0,Okay,0.66,0.6061,0.78,0.1045,69,93,162,2011-07-03
4321,Summer,23,0,Sunday,0,Best,0.64,0.5758,0.83,0.1642,70,77,147,2011-07-03
4322,Summer,0,1,Monday,0,Best,0.64,0.5758,0.83,0.1343,63,77,140,2011-07-04
4323,Summer,1,1,Monday,0,Best,0.64,0.5758,0.83,0.0896,43,76,119,2011-07-04
4324,Summer,2,1,Monday,0,Best,0.64,0.5758,0.83,0.0,33,30,63,2011-07-04
4325,Summer,3,1,Monday,0,Best,0.64,0.5909,0.78,0.0,13,13,26,2011-07-04
4326,Summer,4,1,Monday,0,Okay,0.66,0.6061,0.78,0.0896,8,4,12,2011-07-04
4327,Summer,5,1,Monday,0,Okay,0.64,0.5758,0.83,0.1343,1,3,4,2011-07-04
4328,Summer,6,1,Monday,0,Best,0.64,0.5758,0.89,0.1642,5,11,16,2011-07-04
4329,Summer,7,1,Monday,0,Best,0.66,0.6061,0.83,0.1343,17,19,36,2011-07-04
4330,Summer,8,1,Monday,0,Best,0.7,0.6667,0.74,0.1045,42,44,86,2011-07-04
4331,Summer,9,1,Monday,0,Okay,0.72,0.6818,0.66,0.0896,142,96,238,2011-07-04
4332,Summer,10,1,Monday,0,Okay,0.76,0.697,0.55,0.0896,166,114,280,2011-07-04
4333,Summer,11,1,Monday,0,Okay,0.76,0.697,0.55,0.0896,177,172,349,2011-07-04
4334,Summer,12,1,Monday,0,Okay,0.78,0.7121,0.52,0.0,237,210,447,2011-07-04
4335,Summer,13,1,Monday,0,Okay,0.78,0.7121,0.49,0.0,242,181,423,2011-07-04
4336,Summer,14,1,Monday,0,Best,0.8,0.7273,0.46,0.0,235,173,408,2011-07-04
4337,Summer,15,1,Monday,0,Best,0.82,0.7424,0.43,0.0896,224,184,408,2011-07-04
4338,Summer,16,1,Monday,0,Best,0.82,0.7424,0.41,0.0,236,216,452,2011-07-04
4339,Summer,17,1,Monday,0,Best,0.8,0.7273,0.46,0.0,240,196,436,2011-07-04
4340,Summer,18,1,Monday,0,Best,0.8,0.7273,0.46,0.1343,222,196,418,2011-07-04
4341,Summer,19,1,Monday,0,Okay,0.78,0.7121,0.49,0.1642,170,205,375,2011-07-04
4342,Summer,20,1,Monday,0,Okay,0.76,0.697,0.55,0.1045,195,191,386,2011-07-04
4343,Summer,21,1,Monday,0,Okay,0.74,0.6818,0.62,0.1045,195,262,457,2011-07-04
4344,Summer,22,1,Monday,0,Okay,0.74,0.6818,0.62,0.1343,115,211,326,2011-07-04
4345,Summer,23,1,Monday,0,Okay,0.72,0.6818,0.7,0.1045,44,94,138,2011-07-04
4346,Summer,0,0,Tuesday,1,Okay,0.7,0.6515,0.65,0.1642,19,36,55,2011-07-05
4347,Summer,1,0,Tuesday,1,Best,0.7,0.6515,0.65,0.1045,15,24,39,2011-07-05
4348,Summer,2,0,Tuesday,1,Best,0.66,0.6212,0.74,0.0896,8,5,13,2011-07-05
4349,Summer,3,0,Tuesday,1,Best,0.66,0.6212,0.74,0.2239,1,7,8,2011-07-05
4350,Summer,4,0,Tuesday,1,Best,0.66,0.6212,0.69,0.1642,1,4,5,2011-07-05
4351,Summer,5,0,Tuesday,1,Best,0.66,0.6212,0.69,0.0,1,19,20,2011-07-05
4352,Summer,6,0,Tuesday,1,Best,0.66,0.6212,0.74,0.0896,3,91,94,2011-07-05
4353,Summer,7,0,Tuesday,1,Best,0.7,0.6515,0.65,0.0896,22,248,270,2011-07-05
4354,Summer,8,0,Tuesday,1,Best,0.72,0.6818,0.62,0.1343,41,391,432,2011-07-05
4355,Summer,9,0,Tuesday,1,Best,0.74,0.6818,0.58,0.1343,50,177,227,2011-07-05
4356,Summer,10,0,Tuesday,1,Best,0.76,0.697,0.52,0.1045,55,84,139,2011-07-05
4357,Summer,11,0,Tuesday,1,Best,0.78,0.697,0.46,0.1045,75,97,172,2011-07-05
4358,Summer,12,0,Tuesday,1,Best,0.8,0.7273,0.43,0.1045,71,130,201,2011-07-05
4359,Summer,13,0,Tuesday,1,Best,0.82,0.7424,0.43,0.1045,67,136,203,2011-07-05
4360,Summer,14,0,Tuesday,1,Best,0.8,0.7424,0.49,0.1642,66,112,178,2011-07-05
4361,Summer,15,0,Tuesday,1,Best,0.82,0.7424,0.43,0.0,51,111,162,2011-07-05
4362,Summer,16,0,Tuesday,1,Best,0.82,0.7576,0.46,0.1045,79,202,281,2011-07-05
4363,Summer,17,0,Tuesday,1,Best,0.82,0.7576,0.46,0.1045,79,466,545,2011-07-05
4364,Summer,18,0,Tuesday,1,Best,0.8,0.7576,0.55,0.1642,70,426,496,2011-07-05
4365,Summer,19,0,Tuesday,1,Best,0.8,0.7727,0.59,0.1343,71,297,368,2011-07-05
4366,Summer,20,0,Tuesday,1,Best,0.76,0.7273,0.66,0.1045,59,225,284,2011-07-05
4367,Summer,21,0,Tuesday,1,Best,0.78,0.7424,0.62,0.2537,77,168,245,2011-07-05
4368,Summer,22,0,Tuesday,1,Best,0.76,0.7273,0.66,0.2239,31,124,155,2011-07-05
4369,Summer,23,0,Tuesday,1,Best,0.74,0.697,0.66,0.1642,19,54,73,2011-07-05
4370,Summer,0,0,Wednesday,1,Best,0.72,0.697,0.74,0.194,11,26,37,2011-07-06
4371,Summer,1,0,Wednesday,1,Best,0.7,0.6667,0.74,0.1343,4,11,15,2011-07-06
4372,Summer,2,0,Wednesday,1,Best,0.7,0.6667,0.79,0.0896,1,4,5,2011-07-06
4373,Summer,3,0,Wednesday,1,Best,0.7,0.6667,0.79,0.0,0,6,6,2011-07-06
4374,Summer,4,0,Wednesday,1,Okay,0.68,0.6364,0.83,0.0896,0,6,6,2011-07-06
4375,Summer,5,0,Wednesday,1,Best,0.68,0.6364,0.83,0.0896,5,30,35,2011-07-06
4376,Summer,6,0,Wednesday,1,Best,0.7,0.6667,0.79,0.0896,9,112,121,2011-07-06
4377,Summer,7,0,Wednesday,1,Okay,0.72,0.697,0.79,0.0,24,288,312,2011-07-06
4378,Summer,8,0,Wednesday,1,Okay,0.72,0.697,0.74,0.1045,31,397,428,2011-07-06
4379,Summer,9,0,Wednesday,1,Bad,0.7,0.6667,0.79,0.194,31,158,189,2011-07-06
4380,Summer,10,0,Wednesday,1,Bad,0.7,0.6667,0.79,0.0896,13,30,43,2011-07-06
4381,Summer,11,0,Wednesday,1,Okay,0.72,0.697,0.74,0.0,24,103,127,2011-07-06
4382,Summer,12,0,Wednesday,1,Okay,0.74,0.697,0.66,0.0896,38,114,152,2011-07-06
4383,Summer,13,0,Wednesday,1,Okay,0.74,0.697,0.7,0.1045,33,107,140,2011-07-06
4384,Summer,14,0,Wednesday,1,Best,0.76,0.7273,0.66,0.2836,50,113,163,2011-07-06
4385,Summer,15,0,Wednesday,1,Best,0.76,0.7273,0.7,0.2836,55,130,185,2011-07-06
4386,Summer,16,0,Wednesday,1,Best,0.76,0.7273,0.7,0.2537,57,218,275,2011-07-06
4387,Summer,17,0,Wednesday,1,Best,0.78,0.7424,0.59,0.2239,79,517,596,2011-07-06
4388,Summer,18,0,Wednesday,1,Best,0.76,0.7121,0.62,0.194,77,486,563,2011-07-06
4389,Summer,19,0,Wednesday,1,Best,0.74,0.697,0.7,0.2239,71,323,394,2011-07-06
4390,Summer,20,0,Wednesday,1,Best,0.72,0.697,0.74,0.2537,55,257,312,2011-07-06
4391,Summer,21,0,Wednesday,1,Best,0.7,0.6667,0.79,0.194,66,175,241,2011-07-06
4392,Summer,22,0,Wednesday,1,Best,0.7,0.6667,0.79,0.194,30,156,186,2011-07-06
4393,Summer,23,0,Wednesday,1,Best,0.68,0.6364,0.83,0.2239,20,78,98,2011-07-06
4394,Summer,0,0,Thursday,1,Best,0.66,0.5909,0.89,0.1343,6,29,35,2011-07-07
4395,Summer,1,0,Thursday,1,Best,0.66,0.5909,0.89,0.194,2,14,16,2011-07-07
4396,Summer,2,0,Thursday,1,Best,0.66,0.5909,0.89,0.194,1,7,8,2011-07-07
4397,Summer,3,0,Thursday,1,Best,0.64,0.5606,0.94,0.1045,2,2,4,2011-07-07
4398,Summer,4,0,Thursday,1,Best,0.64,0.5758,0.89,0.1045,0,4,4,2011-07-07
4399,Summer,5,0,Thursday,1,Best,0.64,0.5758,0.89,0.1045,2,30,32,2011-07-07
4400,Summer,6,0,Thursday,1,Okay,0.64,0.5758,0.89,0.1343,11,107,118,2011-07-07
4401,Summer,7,0,Thursday,1,Okay,0.66,0.5909,0.89,0.1045,13,279,292,2011-07-07
4402,Summer,8,0,Thursday,1,Okay,0.7,0.6667,0.79,0.194,28,415,443,2011-07-07
4403,Summer,9,0,Thursday,1,Best,0.74,0.697,0.7,0.1642,25,154,179,2011-07-07
4404,Summer,10,0,Thursday,1,Best,0.78,0.7424,0.62,0.0,29,72,101,2011-07-07
4405,Summer,11,0,Thursday,1,Best,0.82,0.7727,0.52,0.1343,30,112,142,2011-07-07
4406,Summer,12,0,Thursday,1,Best,0.84,0.7727,0.41,0.0,32,139,171,2011-07-07
4407,Summer,13,0,Thursday,1,Best,0.86,0.7879,0.41,0.0,48,107,155,2011-07-07
4408,Summer,14,0,Thursday,1,Best,0.86,0.7879,0.41,0.2537,39,121,160,2011-07-07
4409,Summer,15,0,Thursday,1,Best,0.86,0.7879,0.41,0.2537,47,119,166,2011-07-07
4410,Summer,16,0,Thursday,1,Best,0.86,0.7727,0.39,0.2239,47,218,265,2011-07-07
4411,Summer,17,0,Thursday,1,Best,0.86,0.7576,0.36,0.2537,80,489,569,2011-07-07
4412,Summer,18,0,Thursday,1,Best,0.84,0.7576,0.44,0.2985,70,492,562,2011-07-07
4413,Summer,19,0,Thursday,1,Best,0.82,0.7727,0.52,0.2836,79,286,365,2011-07-07
4414,Summer,20,0,Thursday,1,Best,0.76,0.7121,0.58,0.3582,61,224,285,2011-07-07
4415,Summer,21,0,Thursday,1,Best,0.74,0.6818,0.62,0.1642,39,170,209,2011-07-07
4416,Summer,22,0,Thursday,1,Best,0.74,0.6818,0.62,0.1642,32,150,182,2011-07-07
4417,Summer,23,0,Thursday,1,Best,0.72,0.6818,0.66,0.0,31,98,129,2011-07-07
4418,Summer,0,0,Friday,1,Best,0.74,0.697,0.66,0.1045,6,41,47,2011-07-08
4419,Summer,1,0,Friday,1,Best,0.72,0.697,0.79,0.0,9,25,34,2011-07-08
4420,Summer,2,0,Friday,1,Okay,0.7,0.6667,0.74,0.1642,10,12,22,2011-07-08
4421,Summer,3,0,Friday,1,Best,0.68,0.6364,0.79,0.1045,2,4,6,2011-07-08
4422,Summer,4,0,Friday,1,Best,0.7,0.6667,0.79,0.2537,7,4,11,2011-07-08
4423,Summer,5,0,Friday,1,Best,0.68,0.6364,0.79,0.2537,3,24,27,2011-07-08
4424,Summer,6,0,Friday,1,Best,0.7,0.6667,0.74,0.1045,11,91,102,2011-07-08
4425,Summer,7,0,Friday,1,Okay,0.7,0.6667,0.79,0.194,30,302,332,2011-07-08
4426,Summer,8,0,Friday,1,Okay,0.72,0.697,0.74,0.2537,36,421,457,2011-07-08
4427,Summer,9,0,Friday,1,Okay,0.76,0.7273,0.7,0.2985,30,211,241,2011-07-08
4428,Summer,10,0,Friday,1,Okay,0.74,0.697,0.7,0.3582,30,108,138,2011-07-08
4429,Summer,11,0,Friday,1,Okay,0.74,0.7121,0.74,0.2537,61,104,165,2011-07-08
4430,Summer,12,0,Friday,1,Okay,0.76,0.7273,0.7,0.2836,49,164,213,2011-07-08
4431,Summer,13,0,Friday,1,Okay,0.78,0.7576,0.66,0.2836,54,175,229,2011-07-08
4432,Summer,14,0,Friday,1,Okay,0.8,0.7879,0.63,0.3582,53,163,216,2011-07-08
4433,Summer,15,0,Friday,1,Okay,0.8,0.7879,0.63,0.3582,39,102,141,2011-07-08
4434,Summer,16,0,Friday,1,Bad,0.68,0.6364,0.83,0.4478,27,105,132,2011-07-08
4435,Summer,17,0,Friday,1,Bad,0.66,0.5909,0.89,0.4478,6,161,167,2011-07-08
4436,Summer,18,0,Friday,1,Best,0.66,0.6061,0.83,0.0896,35,281,316,2011-07-08
4437,Summer,19,0,Friday,1,Best,0.66,0.6061,0.83,0.0896,45,225,270,2011-07-08
4438,Summer,20,0,Friday,1,Best,0.66,0.6061,0.83,0.1642,30,220,250,2011-07-08
4439,Summer,21,0,Friday,1,Okay,0.66,0.6061,0.83,0.2537,46,158,204,2011-07-08
4440,Summer,22,0,Friday,1,Okay,0.66,0.6061,0.78,0.194,33,136,169,2011-07-08
4441,Summer,23,0,Friday,1,Okay,0.66,0.6061,0.78,0.0896,40,111,151,2011-07-08
4442,Summer,0,0,Saturday,0,Okay,0.66,0.6061,0.83,0.1343,31,90,121,2011-07-09
4443,Summer,1,0,Saturday,0,Okay,0.64,0.5758,0.89,0.1045,5,48,53,2011-07-09
4444,Summer,2,0,Saturday,0,Best,0.64,0.5758,0.89,0.1642,12,43,55,2011-07-09
4445,Summer,3,0,Saturday,0,Best,0.64,0.5758,0.89,0.1343,7,23,30,2011-07-09
4446,Summer,4,0,Saturday,0,Best,0.64,0.5758,0.83,0.2239,2,4,6,2011-07-09
4447,Summer,5,0,Saturday,0,Okay,0.62,0.5606,0.88,0.1642,4,11,15,2011-07-09
4448,Summer,6,0,Saturday,0,Okay,0.64,0.5758,0.83,0.194,11,27,38,2011-07-09
4449,Summer,7,0,Saturday,0,Best,0.66,0.6061,0.78,0.194,21,50,71,2011-07-09
4450,Summer,8,0,Saturday,0,Best,0.7,0.6515,0.7,0.2537,68,114,182,2011-07-09
4451,Summer,9,0,Saturday,0,Best,0.74,0.6818,0.58,0.2836,77,170,247,2011-07-09
4452,Summer,10,0,Saturday,0,Best,0.76,0.697,0.52,0.1642,87,177,264,2011-07-09
4453,Summer,11,0,Saturday,0,Best,0.78,0.697,0.46,0.2985,101,189,290,2011-07-09
4454,Summer,12,0,Saturday,0,Best,0.8,0.7273,0.46,0.2537,145,221,366,2011-07-09
4455,Summer,13,0,Saturday,0,Best,0.82,0.7424,0.41,0.2239,167,249,416,2011-07-09
4456,Summer,14,0,Saturday,0,Best,0.84,0.7424,0.36,0.1343,158,215,373,2011-07-09
4457,Summer,15,0,Saturday,0,Best,0.84,0.7273,0.34,0.0896,182,220,402,2011-07-09
4458,Summer,16,0,Saturday,0,Best,0.82,0.7273,0.38,0.0,171,245,416,2011-07-09
4459,Summer,17,0,Saturday,0,Best,0.84,0.7273,0.32,0.0,160,241,401,2011-07-09
4460,Summer,18,0,Saturday,0,Best,0.82,0.7273,0.36,0.1045,132,246,378,2011-07-09
4461,Summer,19,0,Saturday,0,Best,0.76,0.697,0.55,0.1642,128,178,306,2011-07-09
4462,Summer,20,0,Saturday,0,Best,0.76,0.7121,0.58,0.2239,129,185,314,2011-07-09
4463,Summer,21,0,Saturday,0,Best,0.74,0.6818,0.58,0.1642,83,155,238,2011-07-09
4464,Summer,22,0,Saturday,0,Best,0.72,0.6818,0.62,0.1642,60,154,214,2011-07-09
4465,Summer,23,0,Saturday,0,Best,0.72,0.6667,0.58,0.194,47,93,140,2011-07-09
4466,Summer,0,0,Sunday,0,Best,0.7,0.6515,0.61,0.1642,42,112,154,2011-07-10
4467,Summer,1,0,Sunday,0,Best,0.7,0.6515,0.61,0.1343,19,94,113,2011-07-10
4468,Summer,2,0,Sunday,0,Best,0.68,0.6364,0.69,0.0896,28,68,96,2011-07-10
4469,Summer,3,0,Sunday,0,Best,0.66,0.6212,0.74,0.0896,6,19,25,2011-07-10
4470,Summer,4,0,Sunday,0,Best,0.66,0.6212,0.69,0.0896,0,5,5,2011-07-10
4471,Summer,5,0,Sunday,0,Best,0.66,0.6212,0.74,0.0,7,10,17,2011-07-10
4472,Summer,6,0,Sunday,0,Best,0.64,0.5909,0.78,0.0896,8,17,25,2011-07-10
4473,Summer,7,0,Sunday,0,Best,0.7,0.6515,0.7,0.0896,27,38,65,2011-07-10
4474,Summer,8,0,Sunday,0,Best,0.72,0.6818,0.66,0.0,27,65,92,2011-07-10
4475,Summer,9,0,Sunday,0,Best,0.74,0.697,0.66,0.0896,62,107,169,2011-07-10
4476,Summer,10,0,Sunday,0,Best,0.76,0.697,0.55,0.1343,95,173,268,2011-07-10
4477,Summer,11,0,Sunday,0,Best,0.78,0.7273,0.55,0.194,110,177,287,2011-07-10
4478,Summer,12,0,Sunday,0,Best,0.82,0.7576,0.46,0.2836,133,244,377,2011-07-10
4479,Summer,13,0,Sunday,0,Best,0.8,0.7273,0.46,0.2985,139,228,367,2011-07-10
4480,Summer,14,0,Sunday,0,Best,0.82,0.7424,0.41,0.3284,122,227,349,2011-07-10
4481,Summer,15,0,Sunday,0,Best,0.84,0.7424,0.39,0.2836,142,219,361,2011-07-10
4482,Summer,16,0,Sunday,0,Best,0.84,0.7576,0.41,0.2836,128,244,372,2011-07-10
4483,Summer,17,0,Sunday,0,Best,0.84,0.7424,0.36,0.2239,146,217,363,2011-07-10
4484,Summer,18,0,Sunday,0,Best,0.82,0.7424,0.43,0.2836,141,222,363,2011-07-10
